,acc_test,acc_train,acc_val,fn_test,fn_val,fp_test,fp_val,name,precision_test,precision_val,recall_test,recall_val,roc_acc,roc_val
0,0.7449282284622539,0.7542180917501111,0.7827298050139275,10171,36,10122,42,Random Forest stop TFIDF Ngrams,0.745729501607717,0.776595744680851,0.7448127054218833,0.8021978021978022,0.7449284554287572,0.7824548333022909
1,0.7469016315141155,0.7530888127950547,0.7883008356545961,9965,35,10171,41,Random Forest stop TFIDF Ngrams Limited,0.7461248533559643,0.7819148936170213,0.7499811827282535,0.8076923076923077,0.7468955811628724,0.788026944806606
2,0.7479448955479021,0.7548082011982132,0.7827298050139275,9975,36,10078,42,Random Forest stop TFIDF Ngrams More Estimators,0.7477977977977978,0.776595744680851,0.7497302857716336,0.8021978021978022,0.747941387816675,0.7824548333022909
3,0.7449533673546344,0.7530319188348117,0.7910863509749304,10081,30,10210,45,Random Forest stop TFIDF Ngrams Trimmed,0.7446606312209273,0.7715736040609137,0.7470707780314625,0.8351648351648352,0.744949207307462,0.7904637735146209
