,acc_test,acc_train,acc_val,fn_test,fn_val,fp_test,fp_val,name,precision_test,precision_val,recall_test,recall_val,roc_acc,roc_val
0,0.5376885054146175,0.5375485227375032,0.4986072423398329,6902,35,29855,145,Logistic Regression Lemm Count Ngrams,0.5241624430206241,0.5034246575342466,0.8265349719771796,0.8076923076923077,0.5374303340675465,0.4942416340721426
1,0.7809123724955035,0.7981202569520571,0.8161559888579387,7937,31,9482,35,Logistic Regression Lemm TFIDF Ngrams,0.7706004741859003,0.8118279569892473,0.8005227575460554,0.8296703296703297,0.7808948447078683,0.8159651083379897
2,0.7809123724955035,0.7981202569520571,0.8161559888579387,7937,31,9482,35,Logistic Regression Lemm TFIDF Ngrams Limited,0.7706004741859003,0.8118279569892473,0.8005227575460554,0.8296703296703297,0.7808948447078683,0.8159651083379897
3,0.7697938546291522,0.7959734733541988,0.7910863509749304,8485,37,9818,38,Logistic Regression Lemm TFIDF No CV,0.761247021059287,0.7923497267759563,0.7867501068134409,0.7967032967032966,0.7697786991089209,0.7910070155832867
