,acc_test,acc_train,acc_val,fn_test,fn_val,fp_test,fp_val,name,precision_test,precision_val,recall_test,recall_val,roc_acc,roc_val
0,0.7425761253726088,0.7514146397004697,0.7855153203342619,9739,35,10728,42,Random Forest Lemm TFIDF Ngrams,0.7369169650301634,0.7777777777777778,0.7552338586041368,0.8076923076923077,0.7425648118742019,0.7852020860495437
1,0.7371049090017231,0.741030244295103,0.7604456824512534,10099,39,10803,47,Random Forest Lemm TFIDF Ngrams Limited,0.7332131479514978,0.7526315789473684,0.7461861318454849,0.7857142857142857,0.7370967921929474,0.760088781275222
2,0.7444375966895996,0.7499159292269726,0.8022284122562674,9936,31,10383,40,Random Forest Lemm TFIDF Ngrams More Estimators,0.7419475096928124,0.7905759162303665,0.7502827414612079,0.8296703296703297,0.744432372291609,0.801840814552679
3,0.7445633717785856,0.750699707142441,0.7855153203342619,9771,34,10538,43,Random Forest Lemm TFIDF Ngrams Trimmed,0.7401617516520367,0.774869109947644,0.75442961622559,0.8131868131868132,0.744554553316481,0.7851244800397342
