,acc_test,acc_train,acc_val,fn_test,fn_val,fp_test,fp_val,name,precision_test,precision_val,recall_test,recall_val,roc_acc,roc_val
0,0.7544996038084697,0.7971868727790753,0.7910863509749304,10178,42,9341,33,Naive Bayes Lemm Count TFIDF,0.7601920312179092,0.8092485549132948,0.7442006584734474,0.7692307692307693,0.7545088090191902,0.7913950456323338
1,0.7542103211038022,0.7600805490682045,0.7966573816155988,9801,40,9741,33,Naive Bayes Lemm TFIDF Vectorizer,0.754813863928113,0.8114285714285714,0.7536756389957023,0.7802197802197802,0.7542107990033651,0.7968895511268392
2,0.7641591306425849,0.7760480381721028,0.8133704735376045,9277,35,9474,32,Naive Bayes Lemm TFIDF Ngrams,0.7630670734757165,0.8212290502793296,0.7668451079444067,0.8076923076923077,0.7641567299125831,0.8134506736201652
3,0.7542103211038022,0.7600805490682045,0.7966573816155988,9801,40,9741,33,Naive Bayes Lemm TFIDF Trigrams,0.754813863928113,0.8114285714285714,0.7536756389957023,0.7802197802197802,0.7542107990033651,0.7968895511268392
4,0.7544996038084697,0.7971868727790753,0.7910863509749304,10178,42,9341,33,Naive Bayes Lemm TFIDF No CV,0.7601920312179092,0.8092485549132948,0.7442006584734474,0.7692307692307693,0.7545088090191902,0.7913950456323338
